review_token,aspects
"[29, 82, 4, 54, 844, 163, 163, 28, 109]","[1, 0, 0, 0]"
"[114, 164, 35, 12, 5, 165, 135, 1, 3, 5, 164, 615, 98]","[1, 0, 0, 0]"
"[1, 3, 360, 34, 138, 341, 336]","[0, 1, 0, 0]"
"[25, 401, 133, 22, 5, 136, 25, 8, 14, 14]","[0, 0, 1, 0]"
"[124, 111, 5, 121, 95, 23, 4, 127, 225, 165, 185, 185, 8, 278, 7, 165, 24, 9, 1, 3]","[1, 0, 0, 1]"
"[471, 59, 18, 8, 1, 83]","[0, 1, 0, 1]"
"[156, 16, 43, 4, 130, 23, 4, 37, 45, 32, 84, 74, 16]","[1, 0, 0, 1]"
"[150, 87, 4, 50, 208, 427, 17, 30, 109, 14, 33, 74]","[1, 0, 0, 1]"
"[7, 10, 10, 2201, 75, 130, 3, 5, 4, 9, 29, 26, 127, 236, 1, 3, 10, 4, 30, 107, 2296, 7, 11]","[1, 0, 0, 0]"
"[14, 159, 2, 8, 71, 14, 21, 26, 93, 435, 895]","[0, 1, 0, 1]"
"[571, 75, 20, 34, 88, 264, 42, 1, 66, 119]","[0, 1, 0, 0]"
"[6, 16, 1, 3, 4, 79, 1886, 150, 76]","[0, 1, 0, 1]"
"[6, 31, 18, 96, 128, 9, 1, 59]","[0, 1, 0, 0]"
"[109, 1, 14, 70, 105, 110, 74, 280, 82, 4, 50]","[1, 0, 0, 1]"
"[29, 1, 3, 21, 4, 590, 142, 137, 475, 25, 27]","[1, 0, 0, 0]"
"[106, 422, 238, 238, 1442]","[1, 0, 0, 1]"
"[14, 17, 258, 472, 17, 53, 48, 13, 2, 309, 44, 158]","[0, 0, 0, 1]"
"[2, 14, 19, 126, 47, 14]","[1, 0, 0, 1]"
"[26, 3, 245, 16, 71, 377, 72]","[0, 1, 0, 0]"
"[14, 129, 9, 162, 274, 22, 111]","[1, 0, 0, 1]"
"[306, 48, 43, 4, 280, 2244, 4, 50, 121, 5, 283, 344]","[0, 0, 0, 1]"
"[15, 217, 97, 108, 79, 312, 312, 490]","[1, 0, 0, 0]"
"[200, 22, 15, 19, 862, 142, 15, 8, 144, 5, 336, 181, 37, 105, 28, 1, 677, 21, 35, 38, 1287, 34, 2, 13, 30, 191, 7]","[1, 0, 1, 1]"
"[861, 51, 135, 31, 117, 2297, 51, 4, 292, 5, 24, 131, 117, 51, 193, 2297, 861, 583, 17, 32, 77, 252, 8, 5, 78]","[1, 0, 0, 0]"
"[254, 648, 8, 40, 885, 106, 42, 130]","[1, 0, 0, 0]"
"[70, 1, 3, 5, 90, 214, 121, 66, 119]","[1, 0, 0, 0]"
"[4, 75, 130, 20, 39, 11]","[0, 1, 0, 0]"
"[2, 87, 45, 299, 15, 97]","[1, 0, 0, 1]"
"[29, 11, 34, 407, 1, 3, 156, 6, 31, 52, 23, 16, 39, 642, 11, 181, 37, 52, 156, 65, 464]","[0, 1, 0, 0]"
"[594, 16, 76, 15, 22, 17, 197]","[0, 1, 1, 1]"
"[2, 1, 83, 301, 32, 84, 2298, 17, 148, 55, 55, 790, 11, 26, 1, 358, 917, 127, 1, 255, 371, 545, 66, 513, 58, 33, 82, 43, 2, 13]","[0, 1, 0, 1]"
"[172, 302, 264, 2299, 49, 3, 846, 66, 561]","[0, 0, 0, 1]"
"[33, 14, 19, 120, 123]","[0, 0, 1, 1]"
"[14, 48, 9, 22, 15]","[0, 0, 1, 1]"
"[1, 83, 1366, 109, 156, 14, 9, 105, 8, 67]","[1, 0, 0, 1]"
"[476, 6, 11, 16, 9, 375, 49, 245, 227, 1979, 431, 542, 47, 1, 10, 460]","[0, 1, 0, 1]"
"[166, 104, 1243, 19, 33, 232]","[0, 0, 0, 1]"
"[187, 107, 80, 23, 4, 572, 198, 1, 3]","[1, 0, 0, 1]"
"[7, 6, 2268, 222, 715, 89, 241, 9, 29, 16, 49, 61, 59, 161, 83]","[0, 1, 0, 0]"
"[2, 8, 14, 19, 648, 81, 36, 142, 43, 2, 13]","[1, 0, 0, 1]"
"[302, 178, 118, 51, 246, 17, 60, 12, 67, 13, 51, 164, 19, 165, 4, 10, 5, 24, 81, 36, 24, 19, 47, 194, 1145, 7, 1, 21, 65, 344, 840, 43, 4, 25, 46, 81, 36, 24]","[1, 0, 1, 1]"
"[55, 55, 39, 11, 30, 51, 382, 135, 6, 34, 117]","[0, 1, 0, 0]"
"[6, 11, 9, 18, 61, 3, 5, 77]","[0, 1, 0, 0]"
"[4, 127, 20, 11, 126, 189, 804, 87]","[1, 1, 0, 0]"
"[14, 48, 43, 4, 50, 9, 162, 10, 12, 57]","[0, 1, 0, 1]"
"[555, 43, 12, 936, 60, 3, 4, 149]","[0, 0, 0, 1]"
"[32, 44, 2, 8, 153, 26, 152, 1, 163, 20]","[1, 0, 0, 1]"
"[1, 83, 2, 95, 23, 11, 418, 37, 1, 3, 37, 73, 11, 89, 341, 336]","[0, 1, 0, 1]"
"[124, 17, 13, 2, 7, 6, 80, 101, 227, 544, 593, 18, 61, 101, 101, 374, 61, 215, 33, 67]","[0, 1, 0, 1]"
"[273, 297, 606, 30, 101, 725, 11, 321]","[0, 1, 0, 0]"
"[154, 7, 6, 16, 223, 9, 29, 2, 13, 49, 1257, 16, 21, 116, 129]","[0, 1, 0, 0]"
"[1165, 187, 17, 2, 13, 23, 4, 127, 20, 5, 273, 158, 8, 84, 53, 269, 171, 495, 1447]","[0, 0, 0, 1]"
"[259, 259, 15, 2, 500]","[0, 0, 1, 1]"
"[2, 13, 14, 19, 7, 3, 4, 50, 5, 136]","[0, 0, 0, 1]"
"[7, 33, 74, 29, 67, 17, 7, 151, 11, 792]","[0, 1, 0, 1]"
"[6, 16, 9, 287, 88, 1, 3, 5, 4]","[0, 1, 0, 0]"
"[7, 6, 16, 35, 19, 7, 23, 4, 209, 50, 324, 5, 42, 181, 37, 1, 3]","[0, 1, 0, 0]"
"[2, 24, 13, 14, 86, 7, 46, 17, 3, 64, 179, 46]","[0, 0, 0, 1]"
"[59, 18, 41, 4, 206, 501, 205, 181, 243, 8, 38, 205, 160, 160, 1, 168, 28, 40, 23, 4, 75, 346, 18, 146, 11, 21, 55, 55, 13]","[0, 1, 0, 1]"
"[23, 11, 18, 96, 20, 114, 216, 459]","[0, 1, 0, 0]"
"[2, 13, 134, 129, 617, 188, 10, 279, 78, 47]","[0, 0, 0, 1]"
"[6, 16, 9, 70, 238, 45]","[1, 0, 0, 0]"
"[87, 1, 35, 8, 69, 20, 176, 16]","[1, 0, 0, 0]"
"[87, 6, 11, 126, 1, 424, 280, 100]","[0, 0, 0, 1]"
"[63, 26, 90, 441, 198, 10, 15, 187, 30, 62, 1, 10]","[0, 0, 1, 1]"
"[33, 129, 276, 137, 264, 5, 289, 736, 309, 44, 76, 158]","[0, 0, 0, 1]"
"[29, 114, 41, 4, 50, 30, 6, 34, 96]","[1, 0, 0, 0]"
"[36, 200, 58, 20, 76, 14, 17, 2, 110, 225, 218, 20, 429, 1, 34, 2, 13, 21]","[0, 0, 0, 1]"
"[6, 215, 11, 80, 151, 335, 9, 49, 1, 59]","[0, 1, 0, 0]"
"[84, 785, 672, 2, 13, 13, 2, 233]","[0, 0, 0, 1]"
"[6, 11, 9, 92, 314, 215, 11, 6, 3]","[0, 1, 0, 0]"
"[32, 72, 41, 509, 42, 561, 8, 10, 13, 21, 13, 457, 509, 661, 12, 62, 108, 5, 403, 165, 17, 4, 21, 94, 662]","[0, 0, 1, 0]"
"[286, 327, 1, 3, 28, 30, 52, 10, 154]","[0, 1, 0, 0]"
"[40, 184, 1904, 11, 52, 1, 298, 129]","[0, 1, 0, 0]"
"[46, 98, 1, 83, 22, 15]","[0, 0, 1, 1]"
"[14, 17, 2, 38, 137, 1, 193, 147, 12, 5, 42]","[0, 0, 0, 1]"
"[18, 377, 97, 4, 5, 42, 263]","[1, 1, 0, 1]"
"[156, 6, 31, 606, 6, 10, 11, 47, 40, 1, 10, 1, 101, 272, 47, 61, 10, 11, 135, 250]","[0, 1, 0, 1]"
"[24, 43, 7, 400, 155, 19, 230, 41, 4, 25, 12, 7, 23, 38, 24, 625, 523, 283, 245, 51, 33, 246, 4, 5, 24]","[0, 0, 0, 1]"
"[6, 16, 9, 92, 1, 3, 4]","[0, 1, 0, 0]"
"[29, 27, 23, 16, 34, 52, 40, 235, 28]","[0, 1, 0, 0]"
"[33, 129, 60, 1, 3, 4, 119]","[0, 0, 0, 1]"
"[14, 48, 499, 22, 15]","[0, 0, 1, 1]"
"[2, 24, 13, 14, 17, 38, 3, 64, 179, 12, 193]","[1, 0, 0, 1]"
"[13, 29, 1, 3, 5, 53, 27, 89, 452, 163, 28]","[1, 0, 0, 0]"
"[2, 27, 14, 19, 3, 11, 34, 52, 266, 377, 26, 115, 25, 27, 12, 69, 27, 5, 104, 21, 12, 69, 321, 27, 43, 24, 7, 16, 441, 81, 36]","[0, 1, 1, 1]"
"[14, 43, 4, 25, 19, 66, 42]","[0, 0, 0, 1]"
"[454, 13, 14, 1, 259, 65, 713, 674, 103, 394]","[1, 0, 0, 1]"
"[14, 17, 9, 51, 164, 1038, 912, 309, 1, 10, 32, 72, 71, 123, 21, 81, 36, 170, 5, 504]","[0, 0, 1, 1]"
"[650, 17, 76, 3, 4, 139, 20, 420, 20, 280, 34, 526, 361, 1298, 122, 934, 158]","[0, 0, 0, 1]"
"[32, 101, 47, 75, 203, 796, 7, 334, 16]","[0, 0, 1, 0]"
"[11, 76, 495, 18, 252, 49, 11, 21, 656]","[0, 1, 0, 1]"
"[29, 7, 1, 3, 4, 119, 39, 96, 62, 74, 7]","[0, 1, 0, 1]"
"[45, 28, 45, 30, 117, 254, 99, 1, 254, 1, 230, 17, 4]","[1, 0, 0, 1]"
"[121, 129, 4, 209, 409, 130]","[0, 0, 0, 1]"
"[14, 73, 39, 99, 8, 134, 548]","[1, 0, 0, 1]"
"[4, 15, 217, 1277, 197, 1650, 1, 34]","[0, 0, 1, 1]"
"[133, 17, 25, 8, 126, 19, 14, 133, 86, 4, 8, 1081]","[0, 0, 1, 1]"
"[106, 22, 66, 447, 377, 1255, 16]","[0, 1, 1, 1]"
"[29, 249, 143, 406, 42, 1, 10, 27, 78, 123, 400, 32, 72, 5, 115]","[0, 0, 1, 0]"
"[74, 302, 6, 16, 22, 45]","[1, 0, 0, 1]"
"[2, 8, 14, 294, 7, 3, 684, 3, 590, 81, 36]","[1, 0, 0, 1]"
"[154, 40, 7, 23, 43, 18, 34, 52, 40, 1, 23, 52, 7, 6, 22, 9, 92, 1, 23]","[0, 1, 0, 0]"
"[6, 31, 57, 9, 1, 3, 4, 387, 55, 1, 101, 94]","[0, 1, 0, 0]"
"[133, 17, 2, 8, 158, 8, 93, 39, 53, 76, 81, 36, 27, 154, 43, 2, 177, 13, 506, 1105, 576]","[0, 0, 0, 1]"
"[111, 28, 79, 8, 820]","[1, 0, 0, 1]"
"[24, 15, 8, 22, 17]","[0, 0, 1, 0]"
"[23, 16, 12, 473, 1, 3, 30, 138, 10, 154, 71]","[0, 1, 0, 0]"
"[271, 15, 8, 110, 1943, 388, 17, 271, 25, 511, 271, 15, 388, 124]","[1, 0, 0, 1]"
"[106, 63, 3, 64, 88, 389, 97, 58]","[1, 0, 0, 1]"
"[2, 172, 19, 226, 5, 873]","[0, 0, 0, 1]"
"[6, 31, 18, 37, 92, 1, 59]","[0, 1, 0, 0]"
"[3, 4, 66, 149, 900, 193]","[1, 0, 0, 0]"
"[18, 140, 192, 19, 871, 8, 47, 192]","[0, 1, 0, 0]"
"[2, 13, 33, 14, 86, 258, 39, 53, 27]","[0, 0, 0, 1]"
"[180, 17, 26, 5, 53, 2, 13, 251, 22, 15]","[0, 0, 1, 1]"
"[1735, 4, 127, 20, 39, 59, 18, 96, 256, 53, 159, 2]","[0, 1, 0, 1]"
"[67, 190, 15, 8, 110, 549]","[0, 0, 1, 1]"
"[46, 86, 60, 3, 4, 177, 42]","[0, 0, 0, 1]"
"[2, 14, 51, 3, 397, 25, 46, 51, 91, 71, 123]","[0, 0, 1, 1]"
"[79, 50, 75, 401, 70, 257, 5, 318, 289]","[1, 0, 0, 0]"
"[51, 46, 492, 56, 2, 8, 258, 26, 23, 4, 25, 5, 136, 20, 519, 43, 258, 12, 4, 25, 321, 43, 24]","[0, 0, 0, 1]"
"[41, 2058, 118, 6, 11, 1, 215, 119]","[1, 1, 0, 0]"
"[33, 44, 126, 189, 648]","[1, 0, 0, 1]"
"[104, 147, 292, 12, 22, 113, 755, 11, 159]","[0, 0, 1, 0]"
"[7, 31, 18, 231, 88, 12, 128, 6, 321, 11, 29, 40, 61, 59, 369, 262, 20]","[0, 1, 0, 1]"
"[2, 118, 6, 11, 18, 1, 59]","[1, 1, 0, 0]"
"[14, 17, 48, 9, 162, 10, 12, 39, 11, 148, 10, 488, 8]","[0, 1, 0, 1]"
"[29, 24, 112, 15, 28]","[0, 0, 1, 0]"
"[6, 1131, 11, 29, 49, 61, 61, 16, 695]","[0, 1, 0, 0]"
"[172, 17, 137, 3, 4, 35, 55, 20, 93, 8, 10, 72]","[0, 0, 1, 1]"
"[170, 321, 112, 27, 12, 43, 2, 19, 170, 947, 240, 1407]","[0, 0, 0, 1]"
"[419, 17, 26, 21, 1, 10, 450, 28, 709, 4, 5, 35]","[0, 0, 0, 1]"
"[134, 44, 41, 421, 229, 7, 61, 243, 525, 10, 387, 54]","[0, 0, 1, 0]"
"[40, 63, 184, 11, 1, 3, 34, 1736, 56, 418, 27, 38, 293, 141]","[0, 1, 0, 0]"
"[14, 3, 4, 100]","[0, 1, 1, 1]"
"[187, 11, 34, 52, 1, 3, 30, 52, 95, 10]","[0, 1, 0, 0]"
"[35, 3, 337, 139, 20, 19, 420, 20]","[0, 0, 0, 1]"
"[250, 17, 6, 16, 92, 1, 3, 4]","[0, 1, 0, 1]"
"[6, 11, 31, 43, 4, 181, 25, 12, 5, 164, 1, 3, 5, 4, 5, 136]","[1, 0, 0, 0]"
"[662, 98, 226, 4, 43, 137, 12, 5, 283, 494, 6, 11, 57, 9, 1, 77]","[1, 0, 0, 1]"
"[173, 1, 3, 36, 58, 254, 60, 1, 3, 5, 53, 93, 25]","[1, 0, 0, 1]"
"[116, 173, 29, 209, 237, 1, 10, 21, 56, 249, 7, 46, 209, 94, 32, 5, 10, 13, 21, 27]","[0, 0, 1, 0]"
"[2, 35, 6, 266, 14]","[0, 0, 0, 1]"
"[126, 413, 9, 400, 413, 30, 185, 6, 929, 413]","[1, 0, 0, 0]"
"[51, 61, 4, 2, 13, 9, 51, 6, 36, 58, 26, 14, 382, 51, 334, 36, 58, 157]","[0, 0, 0, 0]"
"[85, 48, 13, 6, 31, 88, 794, 128, 9, 40, 1, 3, 5, 77]","[0, 1, 0, 0]"
"[2, 13, 33, 14, 55, 64, 64, 65, 438]","[0, 0, 0, 1]"
"[279, 292, 1, 147, 123]","[0, 0, 1, 0]"
"[184, 11, 6, 1, 3, 34, 52, 27]","[0, 1, 0, 0]"
"[14, 86, 2, 8, 7, 33, 46, 8]","[0, 0, 0, 1]"
"[11, 63, 1, 3, 34, 2300, 74, 48]","[0, 1, 0, 1]"
"[7, 69, 59, 135, 18, 29, 354, 5, 42, 39, 31, 18, 21]","[0, 1, 0, 0]"
"[12, 896, 471, 63, 301, 29, 1, 3, 4, 54, 119, 1737, 103, 1, 1, 103, 62, 20, 134, 60, 42, 301, 1, 3, 4, 54, 1737]","[1, 0, 0, 1]"
"[87, 284, 302, 6, 16, 92, 117, 102, 84, 319, 24, 13, 180]","[1, 0, 0, 1]"
"[29, 27, 38, 1, 3, 59, 18, 184, 52]","[0, 1, 0, 0]"
"[142, 115, 184, 11, 71, 273]","[0, 1, 0, 0]"
"[304, 15, 22, 19, 221, 1735, 144, 117, 95]","[0, 0, 1, 1]"
"[160, 26, 3, 84, 10, 15, 8, 72, 81, 36]","[0, 0, 1, 0]"
"[2, 22, 15]","[0, 0, 1, 1]"
"[7, 240, 58, 60, 31, 18, 215, 125, 67, 31, 446, 282, 1594, 55, 60, 641, 8, 1, 282, 27]","[0, 1, 0, 1]"
"[2, 8, 14, 9, 162, 11]","[0, 1, 0, 1]"
"[40, 222, 89, 407, 1, 3, 34, 206, 1, 3, 34, 944, 13, 98, 28, 264, 55, 1283, 10, 5, 404, 407]","[0, 1, 0, 0]"
"[286, 3, 223, 13, 92, 18, 57, 223]","[0, 1, 0, 1]"
"[184, 11, 27, 29, 38, 5, 288, 48]","[0, 1, 0, 0]"
"[1, 3, 286, 327, 91, 77, 404, 407, 55, 1, 264, 45, 353]","[0, 1, 0, 0]"
"[35, 14, 17, 158, 8]","[0, 0, 0, 1]"
"[51, 53, 159, 2, 60, 361, 20, 32, 98, 108, 292, 198, 34, 13, 2]","[0, 0, 1, 0]"
"[14, 86, 170, 112, 97, 108, 12, 44]","[1, 0, 0, 1]"
"[7, 31, 18, 12, 140, 69, 291, 5, 221, 82, 90, 452, 40, 1, 3, 27]","[0, 1, 0, 0]"
"[85, 210, 101, 307, 31, 151, 2301, 6, 1374, 31, 9, 1, 10, 1665, 251, 307, 2301]","[0, 1, 0, 0]"
"[2, 12, 14, 17, 170, 3, 71, 14, 21]","[0, 0, 0, 1]"
"[13, 572, 42, 29, 1, 90, 7, 6, 31]","[1, 0, 0, 0]"
"[26, 61, 624, 19, 61, 1133, 1096, 84, 451, 43, 2, 19, 31, 545, 66, 26, 16, 11, 219, 22, 45, 16, 180, 1720, 5, 573, 5, 701, 566, 1632, 19, 227, 1732]","[1, 0, 0, 1]"
"[176, 24, 78, 123, 193, 2302, 103, 697, 831, 454, 193, 912, 6, 755, 49, 2302, 551, 521]","[0, 0, 1, 1]"
"[7, 1385, 58, 60, 854, 78, 123, 32, 5, 532, 153, 10, 854, 249, 19, 237]","[0, 0, 1, 1]"
"[802, 600, 26, 4, 24, 39, 11, 26, 1, 11, 1, 3, 4, 7, 48, 240, 676, 347, 1, 255, 11]","[0, 1, 0, 0]"
"[32, 154, 36, 295, 377, 41, 18, 4, 1737, 377, 12, 128, 294, 20, 48, 156, 1058, 50, 396, 75, 200]","[0, 1, 0, 0]"
"[673, 242, 45, 5, 147, 32, 5, 44]","[1, 0, 0, 1]"
"[26, 4, 210, 54, 49, 70, 175, 109]","[1, 0, 0, 0]"
"[22, 204, 25, 12, 3, 337]","[0, 0, 1, 0]"
"[33, 14, 210, 16, 85, 27, 132]","[0, 0, 0, 1]"
"[109, 6, 14, 92, 20, 163]","[1, 0, 0, 0]"
"[33, 87, 30, 10, 117, 9, 1, 3, 90, 195, 87, 17, 87, 87, 87, 87, 190]","[1, 0, 0, 1]"
"[87, 70, 167, 30, 212, 647]","[1, 0, 0, 1]"
"[132, 1000, 25, 1265, 637, 130, 72, 7, 164, 1, 10]","[0, 0, 1, 0]"
"[1, 2004, 103, 234, 1, 103, 613, 394]","[1, 0, 0, 1]"
"[427, 17, 2, 23, 677, 54, 1, 3]","[1, 0, 0, 0]"
"[304, 16, 12, 7, 31, 18, 140, 29, 69, 128, 6, 175]","[0, 1, 0, 0]"
"[105, 8, 67, 2303, 171, 198]","[1, 0, 0, 1]"
"[14, 294, 39, 104, 66, 386, 56, 1738]","[0, 0, 1, 1]"
"[76, 31, 12, 96, 1, 1, 96, 67]","[0, 1, 0, 0]"
"[13, 7, 6, 11, 16, 303, 9, 1, 101, 85, 27]","[0, 1, 0, 0]"
"[14, 209, 42, 19, 211, 382]","[0, 0, 1, 1]"
"[7, 6, 199, 11, 29, 18, 61, 59]","[0, 1, 0, 0]"
"[1, 3, 4, 50, 39, 59, 18]","[0, 1, 0, 0]"
"[14, 13, 168, 99, 111]","[1, 0, 0, 1]"
"[29, 66, 572, 42, 1, 3, 5, 90]","[1, 0, 0, 0]"
"[2, 13, 33, 14, 86, 19, 172, 51, 46, 2, 13, 1223, 2, 736, 439, 675, 1081, 1223, 2]","[0, 0, 0, 1]"
"[266, 14, 13, 2, 263]","[0, 0, 0, 1]"
"[2, 24, 13, 14, 17, 7, 46, 17]","[0, 0, 0, 1]"
"[6, 11, 40, 18, 1, 251, 251, 23, 4, 486, 37, 1, 38, 1, 83, 17, 195]","[0, 1, 0, 1]"
"[29, 26, 7, 23, 4, 50, 94, 73, 189, 8, 217, 12, 213]","[1, 0, 0, 0]"
"[106, 232, 1590, 954, 761, 321, 43, 281, 761]","[0, 0, 0, 1]"
"[7, 36, 58, 62, 27, 201, 107, 35, 39, 5, 31, 579, 162, 100, 4, 8, 6, 34, 117, 49, 20, 39, 31]","[0, 1, 0, 1]"
"[112, 45, 187, 13, 2, 23, 4, 127, 20, 37, 114]","[1, 0, 0, 1]"
"[2, 12, 33, 14, 93, 472, 53, 153, 1, 193, 25, 133, 5, 2, 35, 13, 6, 264, 55, 65, 438, 21, 6, 14, 40]","[0, 0, 1, 1]"
"[282, 1159, 90, 815, 28, 5, 836, 65, 24, 43, 4, 54, 79, 1739, 332, 1740, 113, 31, 18, 43, 101, 24, 181, 18, 5, 31, 1, 3, 65, 4, 1739, 332, 1740, 37, 50, 187, 187, 187]","[0, 1, 0, 1]"
"[1376, 598, 12, 2254, 12, 240, 137, 952, 2299]","[0, 0, 0, 1]"
"[85, 48, 1, 3, 204, 184, 11, 8, 28, 20, 34, 341, 341, 225, 190]","[0, 1, 0, 1]"
"[2, 174, 15, 1639, 55, 216, 119, 11]","[0, 1, 1, 1]"
"[74, 427, 1, 3, 54, 79, 75, 203]","[1, 0, 0, 1]"
"[33, 129, 41, 175, 1222]","[0, 0, 0, 1]"
"[173, 7, 36, 62, 58, 201, 120, 2304, 40, 1, 10, 27]","[0, 0, 1, 1]"
"[196, 27, 2, 9, 14, 17]","[0, 0, 0, 1]"
"[7, 155, 91, 2, 13, 73, 32, 25, 8, 115, 72]","[0, 0, 1, 1]"
"[22, 15, 30, 76, 475, 19, 218, 475, 85, 154]","[0, 0, 1, 0]"
"[33, 129, 19, 22, 204]","[0, 0, 1, 1]"
"[7, 40, 1, 3, 371, 18, 88, 27, 151, 52, 32, 72, 5, 129]","[0, 1, 0, 0]"
"[63, 1, 3, 286, 327, 151, 52]","[0, 1, 0, 0]"
"[1389, 14, 5, 27, 29, 368, 143, 380, 19, 406, 42, 1, 10, 27]","[0, 0, 1, 1]"
"[29, 27, 178, 231, 46, 213, 169, 38, 1, 230]","[1, 0, 0, 1]"
"[10, 12, 1, 3, 64]","[1, 0, 0, 0]"
"[821, 58, 60, 35, 61, 154, 19, 2305, 5, 1187, 91, 104, 1401, 35, 472, 622, 154, 19, 972, 715]","[1, 0, 0, 1]"
"[194, 2306, 23, 4, 1423, 37, 5, 405, 137, 13, 11]","[0, 0, 1, 1]"
"[32, 104, 509, 661, 47, 72, 254, 1505, 130]","[0, 0, 1, 0]"
"[14, 17, 9, 29, 39, 843, 140, 27]","[0, 1, 0, 1]"
"[51, 1, 16, 52, 51, 5, 464, 349, 74, 17]","[0, 1, 0, 1]"
"[629, 98, 26, 10, 15, 8, 194, 164, 227]","[0, 0, 1, 0]"
"[31, 18, 140, 69, 4, 128, 6, 1, 3, 4, 21, 124, 76]","[0, 1, 0, 1]"
"[2, 398, 4, 15, 217, 156]","[0, 0, 1, 1]"
"[4, 54, 22, 644, 30, 99, 14]","[1, 0, 0, 0]"
"[15, 97, 66, 530, 124, 908]","[1, 0, 0, 1]"
"[134, 14, 48, 2, 8, 266]","[0, 0, 0, 1]"
"[2, 12, 33, 14, 46, 17]","[0, 0, 0, 1]"
"[2, 45, 23, 31, 18, 37]","[1, 0, 0, 0]"
"[84, 53, 489, 180, 6, 16, 47, 1, 3, 5, 152, 25, 8, 207, 105, 113, 1929, 1279, 1, 979]","[1, 1, 0, 1]"
"[51, 36, 58, 201, 51, 23, 4, 46, 10, 272, 507, 672]","[1, 0, 0, 1]"
"[6, 59, 18, 1, 3, 34, 244, 17]","[0, 1, 0, 1]"
"[109, 178, 175, 112, 257]","[1, 0, 0, 0]"
"[114, 150, 23, 31, 96, 272, 653, 653, 653]","[0, 1, 0, 1]"
"[31, 18, 1, 3, 5, 34, 665, 2, 35, 13]","[0, 1, 0, 1]"
"[2, 8, 87, 22, 15]","[0, 0, 1, 1]"
"[2, 13, 33, 14, 93, 10, 25, 10, 24, 24, 1121, 309, 2307]","[0, 0, 1, 1]"
"[2, 1627, 125, 22, 15]","[0, 0, 1, 0]"
"[225, 6, 5, 842, 13, 31, 52, 299, 176, 96, 1, 3]","[0, 1, 0, 1]"
"[78, 76, 16, 82, 306, 4, 50, 1, 3, 101, 381]","[1, 0, 0, 1]"
"[67, 17, 26, 23, 59, 18, 39, 207]","[0, 1, 0, 0]"
"[33, 129, 164, 520, 1273]","[0, 0, 1, 1]"
"[10, 49, 20, 146, 11, 2298, 17, 489]","[0, 1, 1, 1]"
"[33, 1, 14, 159, 2]","[0, 0, 0, 1]"
"[29, 40, 1056, 75, 1, 10, 48, 30, 94, 12, 23, 51, 4, 291, 49, 10]","[0, 0, 1, 0]"
"[32, 26, 4, 50, 3, 100]","[0, 1, 0, 0]"
"[114, 23, 16, 204, 184, 11, 20, 114, 2, 55]","[0, 1, 0, 1]"
"[141, 17, 23, 610, 222, 20, 39, 5, 626, 7, 463, 77, 69, 400, 615]","[0, 1, 0, 1]"
"[7, 33, 46, 60, 93, 25, 12, 7, 164, 10, 19, 1, 78, 55, 188]","[0, 0, 1, 1]"
"[14, 48, 9, 162, 42, 8, 1, 10, 143]","[0, 0, 1, 1]"
"[23, 397, 50, 45, 85, 48, 137, 11, 43, 4, 290]","[1, 0, 0, 0]"
"[2, 14, 7, 38, 3, 4, 179, 1, 343, 34, 42]","[0, 0, 0, 1]"
"[14, 17, 60, 7, 3, 4, 50, 5, 136, 9, 29, 39, 11]","[0, 1, 0, 1]"
"[82, 21, 4, 24, 70, 86, 1160, 67, 17]","[1, 0, 0, 0]"
"[583, 117, 17, 139, 15, 22, 17, 21]","[1, 0, 1, 0]"
"[173, 27, 7, 46, 2, 13, 9, 525, 442, 4, 25, 661, 201, 40, 1, 3, 492, 173, 323, 1813]","[1, 0, 0, 1]"
"[444, 481, 383, 475, 14, 24, 1352, 93, 10]","[0, 0, 1, 1]"
"[14, 17, 2, 2308, 17, 76]","[0, 0, 0, 1]"
"[306, 4, 37, 146, 11, 16, 18, 88, 370, 4, 1, 34, 252]","[0, 1, 0, 0]"
"[46, 17, 56, 2, 13, 60, 35, 8, 14, 14]","[0, 0, 1, 1]"
"[24, 13, 33, 14, 51, 3, 4, 301, 5, 136]","[0, 0, 0, 1]"
"[85, 48, 7, 6, 59, 135, 18, 88, 9, 1, 166, 297]","[0, 1, 0, 0]"
"[40, 1, 3, 90, 39, 11, 103, 611, 50, 20, 5, 483]","[0, 1, 0, 0]"
"[25, 673, 242, 147, 40, 1, 213, 8]","[0, 0, 1, 0]"
"[2, 8, 1, 477, 22, 17, 15, 1, 83, 17, 2, 233]","[0, 0, 1, 1]"
"[2, 569, 1, 3, 4, 54, 50]","[1, 0, 0, 1]"
"[106, 76, 209, 3, 5, 64, 151, 185]","[0, 0, 0, 1]"
"[63, 41, 16, 293, 114, 41, 11]","[0, 1, 0, 0]"
"[87, 17, 171, 6, 619, 53, 369, 117, 217]","[0, 0, 0, 1]"
"[165, 4, 79, 127, 169, 20, 39, 11, 85, 400, 1448, 8]","[0, 1, 0, 0]"
"[304, 21, 127, 29, 345, 28, 109, 21, 14, 117]","[1, 0, 0, 0]"
"[13, 2, 129, 41, 64, 42]","[0, 0, 0, 1]"
"[802, 1270, 1271, 906, 565, 53, 24, 133, 17, 60, 258, 3, 4, 25, 12, 258, 46]","[0, 0, 0, 1]"
"[14, 17, 22, 25, 12, 133, 1688, 17, 48]","[0, 0, 1, 1]"
"[246, 34, 2, 103, 4, 42, 47]","[0, 0, 0, 1]"
